edge_id,risk,risk_dark,incident_count
1664933,6.5,6.5,1
1664940,6.5,9.75,1
1665569,6.5,9.75,1
1669023,2.0,2.0,1
1669031,3.0,3.0,1
1669856,6.5,6.5,1
1669932,2.6,3.9000000000000004,1
1670151,5.0,5.0,1
1670478,3.9000000000000004,3.9000000000000004,1
1672064,3.0,3.0,1
1672069,6.5,7.800000000000001,2
1672080,5.0,5.0,1
1672676,5.0,5.0,1
1672722,3.9000000000000004,5.8500000000000005,1
1672739,2.0,2.0,1
1673084,5.0,5.0,1
1673433,3.9000000000000004,3.9000000000000004,1
1674296,2.0,3.0,1
1674298,3.0,3.0,1
1674302,3.0,4.5,1
1675284,3.0,3.0,1
1675484,2.0,3.0,1
1676426,6.5,9.75,1
1678867,3.0,4.5,1
1679473,10.0,10.0,1
1680103,2.6,2.6,1
1681432,6.5,9.75,1
1681439,3.0,3.0,1
1681778,6.0,9.0,2
1681795,3.0,4.5,1
1682190,3.0,3.0,1
1682814,6.5,6.5,1
1682949,6.5,9.75,1
1682954,6.5,9.75,1
1683645,3.0,3.0,1
1683993,6.5,9.75,1
1688170,3.0,3.0,1
1692443,3.0,3.0,1
1692475,5.0,7.5,1
1692579,5.0,5.0,1
1694518,5.0,5.0,1
1695090,5.0,5.0,1
1695154,5.0,5.0,1
1704155,3.0,4.5,1
1706425,10.0,10.0,1
1706431,6.5,6.5,1
1706746,5.0,5.0,1
1707494,2.0,3.0,1
1707549,3.0,3.0,1
1709008,10.0,10.0,1
1711519,6.5,6.5,1
1711873,6.5,6.5,1
1712209,3.0,3.0,1
1714337,3.9000000000000004,3.9000000000000004,1
1714340,3.9000000000000004,5.8500000000000005,1
1715386,5.0,7.5,1
1715821,2.6,3.9000000000000004,1
1715942,6.5,6.5,1
1715965,3.9000000000000004,5.8500000000000005,1
1716018,6.5,6.5,1
1718780,2.0,2.0,1
1720031,5.0,5.0,1
1720258,5.0,5.0,1
1720860,3.0,3.0,1
1721113,6.5,9.75,1
1721167,5.0,5.0,1
1721682,2.0,2.0,1
1723543,3.9000000000000004,5.8500000000000005,1
1724676,11.0,12.5,3
1724826,2.0,3.0,1
1728398,5.0,5.0,1
1728431,6.5,9.75,1
1730049,5.0,7.5,1
1731479,5.0,7.5,1
1731529,2.0,2.0,1
1731857,6.5,6.5,1
1732292,2.0,3.0,1
1735440,3.0,4.5,1
1735904,3.0,3.0,1
1736170,3.9000000000000004,3.9000000000000004,1
1737884,3.0,4.5,1
1738969,3.0,3.0,1
1739301,5.0,5.0,1
1739858,2.6,2.6,1
1739910,3.0,3.0,1
1739955,13.0,19.5,1
1740047,5.0,7.5,1
1740456,2.0,2.0,1
1740463,5.0,5.0,1
1741156,3.0,4.5,1
1744798,3.9000000000000004,3.9000000000000004,1
1746960,3.9000000000000004,5.8500000000000005,1
1747276,2.0,2.0,1
1748202,3.0,3.0,1
1748514,2.6,2.6,1
1749392,6.5,6.5,1
1750702,3.0,4.5,1
1751931,2.0,3.0,1
1752008,2.0,2.0,1
1752312,6.5,9.75,1
1752690,3.0,4.5,1
1755890,5.0,5.0,1
1756180,3.9000000000000004,3.9000000000000004,1
1758092,3.9000000000000004,5.8500000000000005,1
1758198,6.5,9.75,1
1758866,10.0,15.0,2
1758869,2.0,2.0,1
1758878,3.0,3.0,1
1758883,6.5,9.75,1
1758951,3.9000000000000004,3.9000000000000004,1
1759019,5.0,7.5,1
1759129,2.0,2.0,1
1759143,7.0,8.0,2
1759450,2.0,3.0,1
1760020,3.0,3.0,1
1760055,3.0,4.5,1
1762641,5.0,7.5,1
1763902,8.0,8.0,2
1764201,10.0,10.0,1
1764439,2.0,2.0,1
1764441,5.0,5.0,1
1765857,15.6,15.6,3
1767974,6.5,6.5,1
1768374,5.0,7.5,1
1768900,5.0,5.0,1
1775516,3.0,3.0,1
1775592,6.5,6.5,1
1776483,13.0,13.0,1
1776957,3.0,3.0,1
1778563,3.0,4.5,1
1780243,5.0,6.5,2
1781596,6.5,6.5,1
1782230,10.4,13.65,2
1782824,5.0,5.0,1
1785012,5.0,5.0,1
1786528,2.0,3.0,1
1787175,2.6,2.6,1
1791877,5.0,5.0,1
1791984,6.5,6.5,1
1791988,8.0,8.0,2
1792497,6.5,6.5,1
1793377,6.5,9.75,1
1794877,3.0,3.0,1
1794952,5.0,5.0,1
1796373,6.5,6.5,1
1796898,3.9000000000000004,5.8500000000000005,1
1798927,5.0,5.0,1
1799690,2.0,2.0,1
1800115,5.0,5.0,1
1800191,7.800000000000001,9.75,2
1800289,6.5,9.75,1
1801744,5.0,7.5,1
1807518,2.6,2.6,1
1812409,3.0,4.5,1
1812467,5.0,5.0,1
1813982,6.5,6.5,1
1815746,5.0,5.0,1
1819326,2.0,2.0,1
1820595,2.0,2.0,1
1821139,3.9000000000000004,3.9000000000000004,1
1821151,6.5,9.75,1
1821179,2.6,3.9000000000000004,1
1821619,13.0,18.5,4
1822359,2.0,2.0,1
1822360,3.0,3.0,1
1824124,5.0,5.0,1
1825347,5.0,7.5,1
1825383,5.0,5.0,1
1825393,3.0,4.5,1
1825916,2.6,2.6,1
1826221,6.5,9.75,1
1826492,6.5,6.5,1
1826496,3.9000000000000004,5.8500000000000005,1
1826522,3.9000000000000004,5.8500000000000005,1
1827563,5.0,5.0,1
1830145,5.0,5.0,1
1830856,2.6,2.6,1
1831105,3.9000000000000004,3.9000000000000004,1
1832103,2.0,2.0,1
1833237,5.0,5.0,1
1836643,5.0,5.0,1
1836651,5.0,5.0,1
1837291,3.9000000000000004,3.9000000000000004,1
1838065,6.5,6.5,1
1838072,6.5,6.5,1
1838457,6.5,6.5,1
1838459,3.9000000000000004,3.9000000000000004,1
1839560,6.5,9.75,1
1840685,1.0,1.5,1
1844751,3.0,4.5,1
1845436,5.0,5.0,1
1846229,2.0,2.0,1
1846583,5.0,7.5,1
1847268,3.0,4.5,1
1847593,13.0,13.0,1
1848096,2.0,3.0,1
1848106,5.0,5.0,1
1848107,2.0,3.0,1
1848176,3.0,3.0,1
1848491,2.6,2.6,1
1850392,3.9000000000000004,3.9000000000000004,1
1850477,5.0,5.0,1
1850590,3.0,3.0,1
1850633,5.0,5.0,1
1851866,2.0,2.0,1
1852223,3.0,3.0,1
1852224,2.0,2.0,1
1854055,5.0,5.0,1
1854279,7.0,7.0,2
1854409,3.0,4.5,1
1854591,3.9000000000000004,3.9000000000000004,1
1854983,3.0,4.5,1
1856491,5.0,6.0,2
1856994,5.0,5.0,1
1859449,5.0,5.0,1
1860578,5.0,7.5,1
1861635,3.0,3.0,1
1862235,5.0,7.5,1
1864467,6.5,6.5,1
1867720,3.9000000000000004,3.9000000000000004,1
1868085,2.0,3.0,1
1869960,3.0,4.5,1
1870183,2.6,3.9000000000000004,1
1870184,2.6,3.9000000000000004,1
1870352,2.0,2.0,1
1871390,3.0,4.5,1
1871464,3.0,4.5,1
1871806,5.0,7.5,1
1875930,3.0,3.0,1
1878027,3.0,3.0,1
1878576,3.0,3.0,1
1878698,2.0,3.0,1
1879764,2.6,2.6,1
1882492,5.0,5.0,1
1882842,5.0,7.5,1
1891412,5.0,5.0,1
1892867,3.0,4.5,1
1894541,5.0,5.0,1
1895911,3.0,3.0,1
1896518,3.0,3.0,1
1898338,5.0,5.0,1
1900570,5.0,5.0,1
1900810,6.5,6.5,1
1901114,5.0,7.5,1
1902371,5.0,5.0,1
1902502,10.0,15.0,1
1905479,6.5,6.5,1
1912107,6.5,6.5,1
1912108,3.9000000000000004,5.8500000000000005,1
1912110,15.6,20.15,3
1912115,2.6,3.9000000000000004,1
1912239,10.0,13.5,3
1912242,5.0,7.5,1
1914869,5.0,5.0,1
1916631,3.9000000000000004,3.9000000000000004,1
1917961,6.5,6.5,1
1918798,5.0,5.0,1
1919933,6.5,6.5,1
1920094,5.0,7.5,1
1920190,10.0,15.0,1
1920973,3.0,3.0,1
1923498,11.7,11.7,3
1925394,6.5,6.5,1
1925463,5.0,5.0,1
1927193,3.9000000000000004,3.9000000000000004,1
1927313,2.0,2.0,1
1928463,5.0,5.0,1
1929216,6.5,9.75,1
1930474,3.9000000000000004,5.8500000000000005,1
1931164,3.9000000000000004,3.9000000000000004,1
1931801,5.0,5.0,1
1932208,6.5,6.5,1
1934304,2.0,2.0,1
1936274,6.5,9.75,1
1936731,5.0,5.0,1
1937155,2.6,2.6,1
1937252,2.6,3.9000000000000004,1
1937316,3.0,3.0,1
1937446,5.0,7.5,1
1937483,5.0,5.0,1
1939442,10.0,10.0,1
1939498,3.0,3.0,1
1940851,10.4,15.600000000000001,2
1940976,3.9000000000000004,5.8500000000000005,1
1941498,2.6,2.6,1
1941689,5.0,5.0,1
1941843,6.0,6.0,2
1942357,3.9000000000000004,3.9000000000000004,1
1942391,2.0,2.0,1
1942972,2.0,3.0,1
1943597,5.0,7.5,1
1945037,5.0,5.0,1
1946000,3.0,3.0,1
1947397,7.800000000000001,9.75,2
1947694,3.0,3.0,1
1947695,2.0,2.0,1
1947697,5.0,5.0,1
1947698,3.0,3.0,1
1947734,5.0,7.5,1
1947767,3.0,4.5,1
1950358,3.0,3.0,1
1951233,3.0,3.0,1
1952203,6.5,6.5,1
1952538,5.0,5.0,1
1952899,3.9000000000000004,3.9000000000000004,1
1953603,3.0,3.0,1
1954571,2.0,2.0,1
1957616,5.0,7.5,1
1959437,6.5,6.5,1
1960555,6.5,6.5,1
1960925,2.0,3.0,1
1962443,2.0,2.0,1
1962669,2.6,2.6,1
1964756,3.0,3.0,1
1971033,3.0,4.5,1
1974441,5.0,5.0,1
1981494,6.5,6.5,1
1983343,6.5,6.5,1
1983584,9.1,13.65,2
1984098,3.9000000000000004,5.8500000000000005,1
1984119,6.5,6.5,1
1984132,3.0,3.0,1
1984196,6.5,6.5,1
1984207,3.0,3.0,1
1984218,12.0,12.0,3
1985706,3.9000000000000004,3.9000000000000004,1
1986019,3.9000000000000004,3.9000000000000004,1
1986613,3.9000000000000004,3.9000000000000004,1
1988161,3.9000000000000004,3.9000000000000004,1
1988197,7.800000000000001,9.75,2
1988200,3.9000000000000004,5.8500000000000005,1
1991541,5.0,7.5,1
1992852,3.0,4.5,1
1992853,7.0,7.0,2
1992943,3.9000000000000004,3.9000000000000004,1
1993081,6.5,9.75,1
1993327,2.0,2.0,1
1993985,3.0,3.0,1
1994474,3.0,3.0,1
1994827,2.6,3.9000000000000004,1
1995490,6.5,6.5,1
1995684,5.0,7.5,1
1999339,6.5,6.5,1
2005402,2.0,2.0,1
2005637,2.0,2.0,1
2006118,3.9000000000000004,5.8500000000000005,1
2009105,10.0,10.0,1
2010037,3.0,3.0,1
2010042,2.0,2.0,1
2010047,3.0,3.0,1
2010095,3.0,3.0,1
2010126,6.5,6.5,1
2010379,2.6,2.6,1
2010699,5.0,5.0,1
2011272,5.0,7.5,1
2012697,6.5,6.5,1
2013173,13.0,19.5,1
2013860,3.0,3.0,1
2014190,6.5,9.75,1
2015430,3.0,4.5,1
2017436,7.0,7.0,2
2017437,3.0,4.5,1
2017440,8.0,12.0,2
2017633,2.0,3.0,1
2018324,3.0,3.0,1
2018327,8.0,11.0,3
2019601,3.0,4.5,1
2019725,2.0,3.0,1
2019769,3.9000000000000004,3.9000000000000004,1
2020089,3.0,3.0,1
2022907,13.0,19.5,1
2026206,10.0,10.0,1
2026282,3.9000000000000004,3.9000000000000004,1
2026653,10.0,10.0,1
2026655,5.0,5.0,1
2028938,5.0,7.5,1
2030282,3.0,4.5,1
2030622,2.6,3.9000000000000004,1
2033599,6.5,9.75,1
2035700,3.0,3.0,1
2035817,5.0,7.5,1
2036415,3.0,3.0,1
2037022,6.5,6.5,1
2037044,3.0,3.0,1
2037218,5.0,5.0,1
2038185,6.9,6.9,2
2038237,2.0,2.0,1
2038245,6.5,9.75,1
2039480,2.0,3.0,1
2040022,5.0,7.5,1
2040136,2.0,2.0,1
2043945,6.5,6.5,1
2044383,3.9000000000000004,5.8500000000000005,1
2044496,13.0,19.5,1
2044585,6.5,6.5,1
2044587,6.5,6.5,1
2044737,6.5,6.5,1
2047381,2.0,2.0,1
2050343,3.0,3.0,1
2050360,6.5,6.5,1
2052321,3.9000000000000004,5.8500000000000005,1
2052483,5.0,5.0,1
2052574,2.0,2.0,1
2052860,6.5,6.5,1
2053435,2.0,2.0,1
2053532,8.0,10.5,2
2053541,3.0,3.0,1
2053581,3.0,3.0,1
2055236,2.0,2.0,1
2055853,5.0,5.0,1
2057031,2.6,2.6,1
2057523,5.0,5.0,1
2057638,5.0,5.0,1
2057639,5.0,5.0,1
2057758,6.5,6.5,1
2057773,2.6,3.9000000000000004,1
2057860,2.6,2.6,1
2059478,5.0,7.5,1
2060111,5.0,5.0,1
2061643,3.0,4.5,1
2063142,2.6,3.9000000000000004,1
2064175,5.0,5.0,1
2065045,6.5,6.5,1
2068356,5.0,7.5,1
2071310,3.9000000000000004,3.9000000000000004,1
2071626,5.0,5.0,1
2072871,3.9000000000000004,5.8500000000000005,1
2073178,5.0,5.0,1
2073331,2.0,2.0,1
2074594,3.0,3.0,1
2074795,3.0,3.0,1
2075696,3.0,3.0,1
2076473,3.0,4.5,1
2078116,5.0,7.5,1
2078153,3.0,3.0,1
2080416,6.5,9.75,1
2081358,2.6,3.9000000000000004,1
2081411,3.0,3.0,1
2081641,13.0,19.5,2
2082412,6.5,6.5,1
2082530,6.5,6.5,1
2084154,3.0,4.5,1
2085508,6.5,6.5,1
2086797,2.0,3.0,1
2086930,7.800000000000001,7.800000000000001,2
2088970,5.0,5.0,1
2090103,2.0,2.0,1
2090999,10.0,15.0,1
2111676,5.0,7.5,1
2119719,6.5,6.5,1
2120294,10.0,10.0,1
2123171,3.0,3.0,1
2123207,5.0,7.5,1
2126678,3.0,4.5,1
2131087,3.9000000000000004,5.8500000000000005,1
2131577,2.0,3.0,1
2133548,5.0,5.0,1
2136634,5.0,5.0,1
2142111,3.0,3.0,1
2145222,6.5,6.5,1
2146872,5.0,5.0,1
2146891,2.0,2.0,1
2152481,3.9000000000000004,5.8500000000000005,1
2152518,3.9000000000000004,3.9000000000000004,1
2166263,3.0,3.0,1
2167020,2.0,2.0,1
2167243,6.5,6.5,1
2167291,3.0,4.5,1
2167690,6.5,9.75,1
2168408,3.9000000000000004,3.9000000000000004,1
2169563,6.5,6.5,1
2170409,6.5,9.75,1
2172850,3.9000000000000004,3.9000000000000004,1
2172852,3.9000000000000004,5.8500000000000005,1
2173624,3.0,4.5,1
2174787,3.0,3.0,1
2177915,5.0,7.5,1
2182636,13.0,19.5,1
2183224,6.0,6.0,2
2183225,3.0,4.5,1
2185703,5.0,7.5,1
2186853,13.0,19.5,1
2187959,5.0,5.0,1
2187967,5.0,5.0,1
